"TestId","TagId","Date","Time","No.Nodes","x.est","y.est","x.ci.lower","x.ci.upper","y.ci.lower","y.ci.upper"
"192D2A1E 2022-01-15 09:33:00","192D2A1E","2022-01-15","09:33:00",3,411577.101111157,4261420.18513218,411052.642808419,412101.559413896,4261083.90568719,4261756.46457716
"192D2A1E 2022-01-15 09:36:00","192D2A1E","2022-01-15","09:36:00",5,411568.945455263,4261212.29989271,411283.603262584,411854.287647941,4260957.66259095,4261466.93719448
"192D2A1E 2022-01-15 09:57:00","192D2A1E","2022-01-15","09:57:00",4,411461.640757493,4261505.79970663,411291.946691037,411631.334823948,4261238.04111989,4261773.55829336
"192D2A1E 2022-01-15 10:00:00","192D2A1E","2022-01-15","10:00:00",5,411632.213295922,4261306.06694612,411513.947629681,411750.478962164,4261208.43785406,4261403.69603818
"192D2A1E 2022-01-15 10:03:00","192D2A1E","2022-01-15","10:03:00",4,411539.162775147,4261677.66259143,411343.383449085,411734.94210121,4261539.87141279,4261815.45377006
"192D2A1E 2022-01-15 14:09:00","192D2A1E","2022-01-15","14:09:00",4,411431.515412482,4261693.04191575,411292.700229215,411570.330595749,4261510.25762795,4261875.82620356
"192D2A1E 2022-01-15 14:12:00","192D2A1E","2022-01-15","14:12:00",4,411562.233047974,4261836.21338095,410865.697158639,412258.768937309,4261014.03971354,4262658.38704837
"192D2A1E 2022-01-15 14:15:00","192D2A1E","2022-01-15","14:15:00",3,411391.980554987,4261839.7971509,410358.226048092,412425.735061881,4261293.60152092,4262385.99278088
"192D2A1E 2022-01-15 14:18:00","192D2A1E","2022-01-15","14:18:00",4,411394.435495183,4261690.55602062,411299.048059182,411489.822931183,4261569.24454981,4261811.86749144
"192D2A1E 2022-01-15 14:21:00","192D2A1E","2022-01-15","14:21:00",3,411476.795812759,4261753.70089479,410436.314457653,412517.277167866,4260848.7274605,4262658.67432909
"192D2A1E 2022-01-15 14:24:00","192D2A1E","2022-01-15","14:24:00",3,411487.396393484,4261749.39086745,410473.397153819,412501.395633149,4260811.34734139,4262687.4343935
"192D2A1E 2022-01-15 14:33:00","192D2A1E","2022-01-15","14:33:00",3,411487.535961712,4261746.84406022,410442.539506301,412532.532417123,4260771.60433199,4262722.08378845
"192D2A1E 2022-01-15 14:36:00","192D2A1E","2022-01-15","14:36:00",3,411487.535961712,4261746.84406022,410442.539506301,412532.532417123,4260771.60433199,4262722.08378845
"192D2A1E 2022-01-15 14:39:00","192D2A1E","2022-01-15","14:39:00",3,411487.613514121,4261744.4299911,410413.275469162,412561.95155908,4260733.8795349,4262754.9804473
"192D2A1E 2022-01-15 14:42:00","192D2A1E","2022-01-15","14:42:00",3,411483.737962772,4261750.95134483,410460.905702283,412506.570223261,4260825.03744603,4262676.86524363
"192D2A1E 2022-01-15 14:45:00","192D2A1E","2022-01-15","14:45:00",3,411485.831220518,4261745.21654493,410407.290866819,412564.371574218,4260741.50879693,4262748.92429293
"192D2A1E 2022-01-15 14:51:00","192D2A1E","2022-01-15","14:51:00",3,411477.121839669,4261751.13278815,410406.412753808,412547.830925529,4260810.75878204,4262691.50679426
"192D2A1E 2022-01-15 14:54:00","192D2A1E","2022-01-15","14:54:00",3,411474.418735831,4261823.68790247,407486.056958208,415462.780513454,4259296.51028578,4264350.86551916
"192D2A1E 2022-01-15 14:57:00","192D2A1E","2022-01-15","14:57:00",3,411479.624626492,4261750.1591269,410415.319375208,412543.929877775,4260801.9916935,4262698.3265603
"192D2A1E 2022-01-15 15:00:00","192D2A1E","2022-01-15","15:00:00",3,411473.814669715,4261821.55605276,407472.905767451,415474.723571979,4259268.84583933,4264374.2662662
"192D2A1E 2022-01-15 15:06:00","192D2A1E","2022-01-15","15:06:00",3,411466.486199523,4261846.48104532,405596.560915178,417336.411483869,4258678.591608,4265014.37048263
"192D2A1E 2022-01-15 15:12:00","192D2A1E","2022-01-15","15:12:00",3,411477.374168302,4261748.69606869,410378.010993009,412576.737343595,4260774.70042222,4262722.69171516
"192D2A1E 2022-01-15 15:15:00","192D2A1E","2022-01-15","15:15:00",3,411477.062894425,4261751.63548729,410412.267345809,412541.85844304,4260818.19431704,4262685.07665753
"192D2A1E 2022-01-15 15:21:00","192D2A1E","2022-01-15","15:21:00",3,411477.121839669,4261751.13278815,410406.412753808,412547.830925529,4260810.75878204,4262691.50679426
"192D2A1E 2022-01-15 15:24:00","192D2A1E","2022-01-15","15:24:00",3,411481.394530087,4261779.12538827,409470.960794938,413491.828265236,4260158.02236483,4263400.22841171
"192D2A1E 2022-01-15 15:27:00","192D2A1E","2022-01-15","15:27:00",3,411486.292018797,4261775.45567574,409774.182700409,413198.401337185,4260342.44358843,4263208.46776304
"192D2A1E 2022-01-15 15:30:00","192D2A1E","2022-01-15","15:30:00",3,411472.704619765,4261711.48218128,411202.089991332,411743.319248197,4261457.69233193,4261965.27203063
"192D2A1E 2022-01-15 15:33:00","192D2A1E","2022-01-15","15:33:00",3,411477.374168302,4261748.69606869,410378.010993009,412576.737343595,4260774.70042222,4262722.69171516
"192D2A1E 2022-01-15 15:36:00","192D2A1E","2022-01-15","15:36:00",3,411474.78678036,4261751.22101408,410388.040764708,412561.532796012,4260806.83291537,4262695.60911279
"192D2A1E 2022-01-15 15:39:00","192D2A1E","2022-01-15","15:39:00",3,411475.47461435,4261728.25623737,410924.939098384,412026.010130317,4261218.80045892,4262237.71201582
"192D2A1E 2022-01-15 15:42:00","192D2A1E","2022-01-15","15:42:00",4,411512.703973919,4261643.85664738,411302.165740783,411723.242207055,4261414.70104084,4261873.01225392
"192D2A1E 2022-01-15 15:45:00","192D2A1E","2022-01-15","15:45:00",3,411380.449405357,4261859.6244893,410842.387320222,411918.511490492,4261231.93509701,4262487.31388158
"192D2A1E 2022-01-15 15:51:00","192D2A1E","2022-01-15","15:51:00",3,410893.534607038,4262104.56907633,408906.353955039,412880.715259036,4261440.77728939,4262768.36086327
"192D2A1E 2022-01-15 16:06:00","192D2A1E","2022-01-15","16:06:00",3,410742.710142912,4261849.68655227,410433.985857942,411051.434427882,4261162.3738533,4262536.99925123
"192D2A1E 2022-01-15 16:09:00","192D2A1E","2022-01-15","16:09:00",4,410785.068289569,4261740.91169825,410176.462392941,411393.674186197,4261384.08051094,4262097.74288556
"192D2A1E 2022-01-15 16:12:00","192D2A1E","2022-01-15","16:12:00",3,410741.376947705,4261850.06119552,410457.534250996,411025.219644414,4261212.00356234,4262488.1188287
"192D2A1E 2022-01-15 16:15:00","192D2A1E","2022-01-15","16:15:00",3,410742.124029889,4261849.84453844,410444.377961263,411039.870098515,4261184.17529233,4262515.51378455
"192D2A1E 2022-01-15 16:18:00","192D2A1E","2022-01-15","16:18:00",3,410723.587345631,4261867.40585504,410215.350460567,411231.824230695,4260506.61011969,4263228.20159039
"192D2A1E 2022-01-15 16:21:00","192D2A1E","2022-01-15","16:21:00",3,410729.751309092,4261861.54497709,410312.912712567,411146.589905616,4260797.30931612,4262925.78063806
"192D2A1E 2022-01-15 16:24:00","192D2A1E","2022-01-15","16:24:00",3,410731.557201942,4261850.82653246,410310.174139397,411152.940264488,4260853.30826695,4262848.34479798
"192D2A1E 2022-01-15 16:27:00","192D2A1E","2022-01-15","16:27:00",4,410847.309633714,4261704.61098847,410032.09838637,411662.520881057,4261356.92848622,4262052.29349073
"192D2A1E 2022-01-15 16:30:00","192D2A1E","2022-01-15","16:30:00",4,410781.833619027,4261733.21217111,410196.963412576,411366.703825478,4261395.23274225,4262071.19159997
"192D2A1E 2022-01-15 16:33:00","192D2A1E","2022-01-15","16:33:00",4,410724.613907758,4261857.53546491,410530.181234491,410919.046581025,4261589.65327112,4262125.4176587
"192D2A1E 2022-01-16 08:15:00","192D2A1E","2022-01-16","08:15:00",3,410389.353610124,4262045.8621157,408028.612322136,412750.094898111,4255932.06304586,4268159.66118553
"192D2A1E 2022-01-16 08:18:00","192D2A1E","2022-01-16","08:18:00",3,410858.993393339,4261812.71262312,410388.644726633,411329.342060046,4261378.91364901,4262246.51159722
"192D2A1E 2022-01-16 08:21:00","192D2A1E","2022-01-16","08:21:00",4,410943.033501553,4261732.01253589,410304.764905314,411581.302097791,4261379.27767529,4262084.74739649
"192D2A1E 2022-01-16 08:24:00","192D2A1E","2022-01-16","08:24:00",5,410850.389130442,4261932.59729407,410775.739940277,410925.038320607,4261849.53723036,4262015.65735778
"192D2A1E 2022-01-16 08:27:00","192D2A1E","2022-01-16","08:27:00",6,410886.613919842,4262029.68809459,410754.660755907,411018.567083777,4261934.43789964,4262124.93828954
"192D2A1E 2022-01-16 08:30:00","192D2A1E","2022-01-16","08:30:00",5,410964.781644893,4262018.54361111,410900.877027674,411028.686262113,4261940.10100682,4262096.98621539
"192D2A1E 2022-01-16 08:33:00","192D2A1E","2022-01-16","08:33:00",3,411205.95010401,4262173.59459794,410549.189157497,411862.711050522,4261376.62509034,4262970.56410554
"192D2A1E 2022-01-16 08:36:00","192D2A1E","2022-01-16","08:36:00",4,411072.543739483,4261984.86159554,410743.706272076,411401.381206891,4261695.12775911,4262274.59543196
"192D2A1E 2022-01-16 08:39:00","192D2A1E","2022-01-16","08:39:00",4,410978.564058744,4261936.02953407,410916.936136573,411040.191980914,4261871.14014371,4262000.91892442
"192D2A1E 2022-01-16 08:42:00","192D2A1E","2022-01-16","08:42:00",3,410888.356341799,4261739.58896862,408518.440865901,413258.271817696,4260515.51360541,4262963.66433184
"192D2A1E 2022-01-16 08:45:00","192D2A1E","2022-01-16","08:45:00",3,410816.349996357,4261962.74651226,410051.982303654,411580.717689059,4261298.11391684,4262627.37910768
"192D2A1E 2022-01-16 08:48:00","192D2A1E","2022-01-16","08:48:00",3,410674.617691657,4261664.6136569,409572.983834868,411776.251548447,4261000.29691826,4262328.93039554
"192D2A1E 2022-01-16 08:51:00","192D2A1E","2022-01-16","08:51:00",5,410912.661275504,4261759.27578198,410752.153554756,411073.168996252,4261590.29185518,4261928.25970878
"192D2A1E 2022-01-16 08:54:00","192D2A1E","2022-01-16","08:54:00",4,410874.378536599,4261780.83878462,410691.148590034,411057.608483164,4261490.1136242,4262071.56394503
"192D2A1E 2022-01-16 09:00:00","192D2A1E","2022-01-16","09:00:00",6,411390.365540692,4261670.62102589,411191.121874516,411589.609206868,4261471.41476171,4261869.82729007
"192D2A1E 2022-01-16 09:03:00","192D2A1E","2022-01-16","09:03:00",3,411487.66301105,4261514.29408063,411247.246422022,411728.079600078,4261327.47837916,4261701.1097821
"192D2A1E 2022-01-16 09:06:00","192D2A1E","2022-01-16","09:06:00",4,411127.161521337,4261771.17288484,411104.026541233,411150.296501441,4261735.54791918,4261806.7978505
"192D2A1E 2022-01-16 09:09:00","192D2A1E","2022-01-16","09:09:00",3,411548.679004897,4261610.42373469,411075.723116634,412021.63489316,4261407.80686413,4261813.04060526
"192D2A1E 2022-01-16 09:15:00","192D2A1E","2022-01-16","09:15:00",4,411215.720309873,4261344.0190148,411139.420935555,411292.019684192,4261265.44648572,4261422.59154389
"192D2A1E 2022-01-16 09:18:00","192D2A1E","2022-01-16","09:18:00",4,411224.617672016,4261320.22884048,411074.54297679,411374.692367242,4261180.00056626,4261460.45711469
"192D2A1E 2022-01-16 09:21:00","192D2A1E","2022-01-16","09:21:00",4,411303.737009113,4261559.51652608,411160.041870687,411447.432147538,4261414.06147158,4261704.97158057
"192D2A1E 2022-01-16 09:24:00","192D2A1E","2022-01-16","09:24:00",5,411372.526392895,4261546.24242977,411220.971318206,411524.081467585,4261353.47275982,4261739.01209972
"192D2A1E 2022-01-16 09:27:00","192D2A1E","2022-01-16","09:27:00",6,411457.957915798,4261615.24168916,411317.122269858,411598.793561739,4261486.59507815,4261743.88830017
"192D2A1E 2022-01-16 09:36:00","192D2A1E","2022-01-16","09:36:00",3,411326.865115045,4261888.34804155,411078.267546244,411575.462683847,4261716.8353768,4262059.86070629
"192D2A1E 2022-01-16 09:39:00","192D2A1E","2022-01-16","09:39:00",3,411362.064848998,4261866.91013845,411089.407934158,411634.721763838,4261656.49225525,4262077.32802166
"192D2A1E 2022-01-16 09:42:00","192D2A1E","2022-01-16","09:42:00",3,411383.50741834,4261854.63957485,410656.774058981,412110.240777699,4261238.81159374,4262470.46755597
"192D2A1E 2022-01-16 13:45:00","192D2A1E","2022-01-16","13:45:00",5,410703.387213294,4261914.31151107,410451.530695788,410955.243730801,4261557.29408969,4262271.32893245
"192D2A1E 2022-01-16 13:48:00","192D2A1E","2022-01-16","13:48:00",5,410768.159996701,4261853.91352757,410610.497314187,410925.822679215,4261663.88899164,4262043.9380635
"192D2A1E 2022-01-16 13:51:00","192D2A1E","2022-01-16","13:51:00",4,410803.551016995,4261744.27411025,410222.565374244,411384.536659746,4261424.12306785,4262064.42515265
"192D2A1E 2022-01-16 13:54:00","192D2A1E","2022-01-16","13:54:00",3,410770.009890035,4261761.49365947,408222.33633383,413317.68344624,4259580.68482084,4263942.30249809
"192D2A1E 2022-01-16 15:21:00","192D2A1E","2022-01-16","15:21:00",6,411417.744277718,4261832.68447151,411240.637153367,411594.851402069,4261669.99591924,4261995.37302379
"192D2A1E 2022-01-16 15:27:00","192D2A1E","2022-01-16","15:27:00",4,411273.899945997,4261631.70516061,411154.164684006,411393.635207988,4261477.3606667,4261786.04965451
"192D2A1E 2022-01-16 15:30:00","192D2A1E","2022-01-16","15:30:00",4,411266.732063985,4261634.58216068,411113.302450192,411420.161677778,4261432.3835631,4261836.78075827
"192D2A1E 2022-01-16 15:33:00","192D2A1E","2022-01-16","15:33:00",4,411280.159630404,4261634.28984052,411144.186925699,411416.132335108,4261458.29297328,4261810.28670776
"192D2A1E 2022-01-16 15:36:00","192D2A1E","2022-01-16","15:36:00",4,411445.292959939,4261541.88825686,410986.181469401,411904.404450476,4261252.62242576,4261831.15408797
"192D2A1E 2022-01-16 15:39:00","192D2A1E","2022-01-16","15:39:00",4,411499.667268674,4261565.0740866,411105.406753196,411893.927784152,4261163.70662438,4261966.44154883
"192D2A1E 2022-01-16 15:42:00","192D2A1E","2022-01-16","15:42:00",4,411516.422272636,4261530.6163412,410944.704138638,412088.140406634,4260962.12296125,4262099.10972115
"192D2A1E 2022-01-16 15:45:00","192D2A1E","2022-01-16","15:45:00",4,411529.567679286,4261536.63499513,410955.711910869,412103.423447703,4260919.57977312,4262153.69021715
"192D2A1E 2022-01-16 15:48:00","192D2A1E","2022-01-16","15:48:00",4,411497.962397276,4261526.17925798,410921.724321643,412074.200472909,4261010.95043187,4262041.40808409
"192D2A1E 2022-01-16 15:51:00","192D2A1E","2022-01-16","15:51:00",4,411217.483951563,4261632.61908802,410903.916438902,411531.051464224,4261137.38519635,4262127.85297968
"192D2A1E 2022-01-16 15:54:00","192D2A1E","2022-01-16","15:54:00",4,411516.422272636,4261530.6163412,410944.704138638,412088.140406634,4260962.12296125,4262099.10972115
"192D2A1E 2022-01-16 15:57:00","192D2A1E","2022-01-16","15:57:00",4,411518.293917661,4261529.69553804,410947.519372631,412089.06846269,4260958.56279554,4262100.82828055
"192D2A1E 2022-01-16 16:00:00","192D2A1E","2022-01-16","16:00:00",4,411321.398630664,4261618.64280198,411287.062553762,411355.734707566,4261588.76432631,4261648.52127764
"192D2A1E 2022-01-16 16:03:00","192D2A1E","2022-01-16","16:03:00",4,411509.752950627,4261510.93667921,411424.8017501,411594.704151155,4261433.41361479,4261588.45974363
"192D2A1E 2022-01-16 16:06:00","192D2A1E","2022-01-16","16:06:00",3,411535.022501443,4261512.82062966,411126.179950856,411943.86505203,4261069.03371271,4261956.6075466
"192D2A1E 2022-01-16 16:09:00","192D2A1E","2022-01-16","16:09:00",4,411525.980410538,4261522.74362347,411409.162614087,411642.798206989,4261403.9962355,4261641.49101144
"192D2A1E 2022-01-16 16:12:00","192D2A1E","2022-01-16","16:12:00",4,411516.605549612,4261520.31663951,411406.917202846,411626.293896377,4261414.27454697,4261626.35873205
"192D2A1E 2022-01-16 16:15:00","192D2A1E","2022-01-16","16:15:00",4,411504.671426286,4261525.83772885,411450.277541979,411559.065310593,4261475.4979819,4261576.17747581
"192D2A1E 2022-01-16 16:18:00","192D2A1E","2022-01-16","16:18:00",4,411523.766127498,4261525.39084904,411457.439965179,411590.092289817,4261458.14020554,4261592.64149255
"192D2A1E 2022-01-16 16:21:00","192D2A1E","2022-01-16","16:21:00",4,411531.529944095,4261537.86009484,411483.732586162,411579.327302028,4261485.82937977,4261589.89080991
"192D2A1E 2022-01-16 16:24:00","192D2A1E","2022-01-16","16:24:00",4,411522.035811755,4261530.042426,411433.807469236,411610.264154274,4261440.10536925,4261619.97948276
"192D2A1E 2022-01-16 16:27:00","192D2A1E","2022-01-16","16:27:00",4,411509.046733474,4261530.91940087,411467.56552424,411550.527942708,4261491.10449285,4261570.73430889
"192D2A1E 2022-01-16 16:30:00","192D2A1E","2022-01-16","16:30:00",4,411518.892898668,4261528.83499799,411487.6128664,411550.172930936,4261497.52374521,4261560.14625078
"192D2A1E 2022-01-16 16:33:00","192D2A1E","2022-01-16","16:33:00",4,411513.233814398,4261515.93633169,411405.621732706,411620.845896091,4261414.76876654,4261617.10389685
"192D2A1E 2022-01-16 16:36:00","192D2A1E","2022-01-16","16:36:00",4,411522.92880023,4261514.30189467,411405.258301768,411640.599298692,4261399.10189648,4261629.50189286
"192D2A1E 2022-01-16 16:39:00","192D2A1E","2022-01-16","16:39:00",4,411508.305200838,4261526.00997929,411416.422135639,411600.188266037,4261439.34898986,4261612.67096871
"192D2A1E 2022-01-16 16:42:00","192D2A1E","2022-01-16","16:42:00",4,411507.077887068,4261553.34638299,411378.235433173,411635.920340963,4261422.34763429,4261684.3451317
"192D2A1E 2022-01-17 08:06:00","192D2A1E","2022-01-17","08:06:00",4,410807.536853688,4261869.75121032,410576.426654831,411038.647052545,4261540.8714873,4262198.63093335
"192D2A1E 2022-01-17 08:09:00","192D2A1E","2022-01-17","08:09:00",4,410811.10511463,4261800.4869559,410416.504822163,411205.705407098,4261539.4272183,4262061.5466935
"192D2A1E 2022-01-17 08:12:00","192D2A1E","2022-01-17","08:12:00",5,410855.795377491,4261836.80714716,410726.875424784,410984.715330199,4261674.6122752,4261999.00201911
"192D2A1E 2022-01-17 08:15:00","192D2A1E","2022-01-17","08:15:00",6,410883.934236203,4262030.80147713,410779.894628196,410987.973844211,4261955.04013425,4262106.56282
"192D2A1E 2022-01-17 08:18:00","192D2A1E","2022-01-17","08:18:00",4,410863.996609024,4262082.42519043,410593.071842792,411134.921375256,4261785.79320237,4262379.0571785
"192D2A1E 2022-01-17 08:21:00","192D2A1E","2022-01-17","08:21:00",4,410979.838268744,4262008.23419299,410816.311513764,411143.365023724,4261892.39800511,4262124.07038086
"192D2A1E 2022-01-17 08:24:00","192D2A1E","2022-01-17","08:24:00",4,411223.695898002,4262044.50896881,410991.070453327,411456.321342677,4261702.9688333,4262386.04910432
"192D2A1E 2022-01-17 08:27:00","192D2A1E","2022-01-17","08:27:00",3,411154.679211163,4262115.56376134,410758.466201544,411550.892220781,4261310.31304491,4262920.81447776
"192D2A1E 2022-01-17 08:30:00","192D2A1E","2022-01-17","08:30:00",4,411021.430235982,4261831.37139349,410647.237374986,411395.623096977,4261383.21665327,4262279.52613371
"192D2A1E 2022-01-17 08:33:00","192D2A1E","2022-01-17","08:33:00",5,410909.483465832,4261849.45284811,410833.465385088,410985.501546576,4261737.02055699,4261961.88513922
"192D2A1E 2022-01-17 08:36:00","192D2A1E","2022-01-17","08:36:00",6,410811.796264136,4261943.9867277,410697.477548225,410926.114980047,4261808.76284218,4262079.21061322
"192D2A1E 2022-01-17 08:42:00","192D2A1E","2022-01-17","08:42:00",3,410867.413661093,4261890.97632841,410816.119825732,410918.707496453,4261772.41945311,4262009.53320372
"192D2A1E 2022-01-17 08:51:00","192D2A1E","2022-01-17","08:51:00",3,410887.288567727,4261909.33084632,410147.82655101,411626.750584445,4260662.79361511,4263155.86807753
"192D2A1E 2022-01-17 08:54:00","192D2A1E","2022-01-17","08:54:00",3,411349.813739269,4261831.71114468,411163.747148213,411535.880330325,4261626.7423891,4262036.67990026
"192D2A1E 2022-01-17 08:57:00","192D2A1E","2022-01-17","08:57:00",4,411294.0603709,4261772.97352605,411281.373902821,411306.746838978,4261749.85512079,4261796.09193132
"192D2A1E 2022-01-17 09:00:00","192D2A1E","2022-01-17","09:00:00",6,411331.750628835,4261676.84434711,411233.467184342,411430.034073329,4261595.32679033,4261758.36190388
"192D2A1E 2022-01-17 09:06:00","192D2A1E","2022-01-17","09:06:00",3,411478.806809311,4261543.90214902,410947.810292821,412009.803325801,4261155.80876898,4261931.99552906
"192D2A1E 2022-01-17 09:09:00","192D2A1E","2022-01-17","09:09:00",5,411370.218519624,4261649.11398787,411160.030089644,411580.406949603,4261493.7925661,4261804.43540964
"192D2A1E 2022-01-17 09:12:00","192D2A1E","2022-01-17","09:12:00",3,411349.536978952,4261635.40571569,411003.022355274,411696.051602629,4261268.06798824,4262002.74344314
"192D2A1E 2022-01-17 09:15:00","192D2A1E","2022-01-17","09:15:00",3,411516.685264632,4261502.42580465,411432.355447514,411601.01508175,4261421.9293456,4261582.92226371
"192D2A1E 2022-01-17 09:18:00","192D2A1E","2022-01-17","09:18:00",3,411485.307311929,4261431.9730065,411459.685253071,411510.929370787,4261407.45214648,4261456.49386652
"192D2A1E 2022-01-17 09:21:00","192D2A1E","2022-01-17","09:21:00",5,411290.833472226,4261768.66182397,411168.65016214,411413.016782312,4261644.21697936,4261893.10666857
"192D2A1E 2022-01-17 09:30:00","192D2A1E","2022-01-17","09:30:00",5,411130.595272954,4261257.63575681,410982.193244804,411278.997301104,4261095.8443662,4261419.42714743
"192D2A1E 2022-01-17 09:33:00","192D2A1E","2022-01-17","09:33:00",5,411256.092459259,4261315.87119671,411090.446684293,411421.738234225,4261149.43020665,4261482.31218678
"192D2A1E 2022-01-17 09:36:00","192D2A1E","2022-01-17","09:36:00",5,411144.669056948,4261258.61150032,410959.40973539,411329.928378505,4261090.14892199,4261427.07407865
"192D2A1E 2022-01-17 09:39:00","192D2A1E","2022-01-17","09:39:00",5,411352.795989837,4261612.35901831,411280.839837724,411424.75214195,4261516.51509136,4261708.20294527
"192D2A1E 2022-01-17 09:42:00","192D2A1E","2022-01-17","09:42:00",5,411300.544162167,4261545.92872244,411083.060031706,411518.028292628,4261357.68621686,4261734.17122802
"192D2A1E 2022-01-17 09:51:00","192D2A1E","2022-01-17","09:51:00",3,411489.572588412,4261610.01063768,410862.245052712,412116.900124113,4261275.65050962,4261944.37076573
"192D2A1E 2022-01-17 09:54:00","192D2A1E","2022-01-17","09:54:00",4,411393.796868027,4261576.23727606,410893.417257021,411894.176479033,4261353.79775777,4261798.67679434
"192D2A1E 2022-01-17 09:57:00","192D2A1E","2022-01-17","09:57:00",5,411398.429225,4261723.69464776,411299.998228166,411496.860221835,4261543.67009847,4261903.71919705
"192D2A1E 2022-01-17 10:00:00","192D2A1E","2022-01-17","10:00:00",3,411476.761859774,4261652.13140177,410902.263958178,412051.259761369,4260172.52466409,4263131.73813945
"192D2A1E 2022-01-17 10:15:00","192D2A1E","2022-01-17","10:15:00",5,411337.758042864,4261632.3056663,411133.782023734,411541.734061993,4261390.47968647,4261874.13164612
"192D2A1E 2022-01-17 10:27:00","192D2A1E","2022-01-17","10:27:00",3,411557.779352647,4261623.99453385,411203.899516832,411911.659188462,4261109.6071467,4262138.38192101
"192D2A1E 2022-01-17 10:30:00","192D2A1E","2022-01-17","10:30:00",3,411453.342295581,4261872.99067356,410573.242195549,412333.442395614,4261353.41627371,4262392.56507342
"192D2A1E 2022-01-21 13:33:00","192D2A1E","2022-01-21","13:33:00",4,411594.427044658,4261015.56003316,411387.917418597,411800.936670719,4260874.59764701,4261156.52241931
"192D2A1E 2022-01-21 13:36:00","192D2A1E","2022-01-21","13:36:00",4,411549.232851688,4260959.41139233,411476.443707812,411622.021995565,4260863.44174037,4261055.38104428
"192D2A1E 2022-01-21 13:39:00","192D2A1E","2022-01-21","13:39:00",4,411525.541062551,4260931.60740896,411312.968994378,411738.113130723,4260709.20494221,4261154.00987572
"192D2A1E 2022-01-21 13:42:00","192D2A1E","2022-01-21","13:42:00",3,411414.030648591,4260956.93353359,410729.490236911,412098.571060271,4260226.48175068,4261687.38531651
"192D2A1E 2022-01-21 13:45:00","192D2A1E","2022-01-21","13:45:00",3,411421.599917125,4260967.7068026,410985.725949011,411857.473885239,4260508.52633177,4261426.88727344
"192D2A1E 2022-01-21 13:48:00","192D2A1E","2022-01-21","13:48:00",3,411401.969993962,4260952.65811999,410547.479450254,412256.460537669,4260018.43903313,4261886.87720684
"192D2A1E 2022-01-21 13:51:00","192D2A1E","2022-01-21","13:51:00",4,411691.754903894,4261021.28224517,411062.74969887,412320.760108917,4259106.78257254,4262935.7819178
"192D2A1E 2022-01-21 13:54:00","192D2A1E","2022-01-21","13:54:00",4,411564.011681537,4260894.29796539,410913.54871744,412214.474645634,4260275.02615606,4261513.56977473
"192D2A1E 2022-01-21 13:57:00","192D2A1E","2022-01-21","13:57:00",4,411645.672224147,4260935.17036985,410942.605593686,412348.738854609,4259791.76679995,4262078.57393975
"192D2A1E 2022-01-21 14:00:00","192D2A1E","2022-01-21","14:00:00",4,411541.764193763,4260900.1675442,410984.940889202,412098.587498324,4260414.82258339,4261385.51250501
"192D2A1E 2022-01-21 14:03:00","192D2A1E","2022-01-21","14:03:00",4,411523.660326793,4260878.12797046,410833.077582388,412214.243071197,4260412.26623532,4261343.98970559
"192D2A1E 2022-01-21 14:06:00","192D2A1E","2022-01-21","14:06:00",4,411501.695706409,4260875.53024954,410827.922038134,412175.469374684,4260473.02124664,4261278.03925243
"192D2A1E 2022-01-21 14:09:00","192D2A1E","2022-01-21","14:09:00",4,411526.981067413,4260894.27107836,410953.532568905,412100.429565921,4260461.3108651,4261327.23129163
"192D2A1E 2022-01-21 14:12:00","192D2A1E","2022-01-21","14:12:00",4,411477.363472437,4260860.14179514,410733.465741656,412221.261203217,4260455.91900496,4261264.36458533
"192D2A1E 2022-01-21 14:15:00","192D2A1E","2022-01-21","14:15:00",4,411475.825731626,4260896.63486948,411028.965629483,411922.685833769,4260601.34264103,4261191.92709792
"192D2A1E 2022-01-21 14:33:00","192D2A1E","2022-01-21","14:33:00",3,411345.12542104,4260921.6868212,408254.173178861,414436.077663219,4257182.08243415,4264661.29120826
"192D2A1E 2022-01-21 14:48:00","192D2A1E","2022-01-21","14:48:00",5,411308.85853993,4260853.36759159,410533.969156066,412083.747923793,4260065.83186051,4261640.90332267
"192D2A1E 2022-01-21 14:51:00","192D2A1E","2022-01-21","14:51:00",3,411661.108046339,4261356.51092208,411615.3409357,411706.875156978,4261323.70586489,4261389.31597927
"192D2A1E 2022-01-21 14:54:00","192D2A1E","2022-01-21","14:54:00",3,411412.843086904,4261849.93844779,411325.680870144,411500.005303664,4261703.70342665,4261996.17346893
"192D2A1E 2022-01-21 14:57:00","192D2A1E","2022-01-21","14:57:00",3,411333.227929626,4261725.05504845,410851.407308131,411815.048551122,4261137.02467698,4262313.08541993
"192D2A1E 2022-01-21 15:03:00","192D2A1E","2022-01-21","15:03:00",3,411037.456018328,4261678.96024099,410858.344803457,411216.5672332,4261545.98230375,4261811.93817823
"192D2A1E 2022-01-21 15:06:00","192D2A1E","2022-01-21","15:06:00",3,411086.063167638,4261674.36341861,410868.055174377,411304.071160898,4261502.07094971,4261846.6558875
"192D2A1E 2022-01-21 15:09:00","192D2A1E","2022-01-21","15:09:00",3,411042.825628954,4261636.743965,409930.026282831,412155.624975078,4260959.65907163,4262313.82885838
"192D2A1E 2022-01-21 15:12:00","192D2A1E","2022-01-21","15:12:00",4,410727.832873162,4261923.74532033,410455.720948501,410999.944797823,4261493.72442747,4262353.76621319
